,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,?,OWS,DWS,WS,WS/48,?,OBPM,DBPM,BPM,VORP
1,2007-08,21,TOT,NBA,PF-SF,11,36,6.8,.250,.000,.000,12.7,25.8,19.2,14.8,1.4,2.1,0.0,25.7,,-0.1,0.0,-0.1,-0.134,,-8.4,-0.5,-8.9,-0.1
2,2007-08,21,SAS,NBA,SF,1,2,0.0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,37.9,0.0,23.9,,0.0,0.0,0.0,-0.364,,-24.7,16.9,-7.8,0.0
3,2007-08,21,LAC,NBA,PF,10,34,7.2,.263,.000,.000,13.5,27.4,20.4,15.6,1.5,0.0,0.0,25.8,,-0.1,0.0,-0.1,-0.121,,-7.5,-1.5,-9.0,-0.1
4,2008-09,22,SAS,NBA,PF,2,3,53.0,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,,0.0,0.0,0.0,.517,,17.7,-8.5,9.1,0.0
5,Career,,,NBA,,13,39,10.4,.318,.000,.000,11.8,23.8,17.8,13.6,1.3,1.9,0.0,26.2,,-0.1,0.0,-0.1,-0.084,,-6.4,-1.1,-7.5,-0.1
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1 season,,LAC,NBA,,10,34,7.2,.263,.000,.000,13.5,27.4,20.4,15.6,1.5,0.0,0.0,25.8,,-0.1,0.0,-0.1,-0.121,,-7.5,-1.5,-9.0,-0.1
8,2 seasons,,SAS,NBA,,3,5,31.8,.667,.000,.000,0.0,0.0,0.0,0.0,0.0,15.2,0.0,29.0,,0.0,0.0,0.0,.165,,0.7,1.6,2.4,0.0
