,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,?,OWS,DWS,WS,WS/48,?,OBPM,DBPM,BPM,VORP
1,1989-90,22,BOS,NBA,PG,60,519,13.3,.514,.053,.571,3.1,11.1,7.3,25.1,3.3,0.3,17.8,16.4,,0.4,0.7,1.1,.102,,-1.2,0.6,-0.6,0.2
2,1990-91,23,BOS,NBA,PG,5,30,6.3,.489,.000,.714,0.0,6.8,3.7,24.0,1.6,0.0,24.6,17.1,,0.0,0.0,0.0,.009,,-5.0,-2.9,-7.9,0.0
3,1995-96,28,MIN,NBA,PG,8,39,-2.2,.276,.300,.200,0.0,15.3,7.7,22.8,1.3,0.0,31.5,18.0,,-0.2,0.0,-0.2,-0.212,,-10.6,-2.1,-12.7,-0.1
4,Career,,,NBA,,73,588,11.9,.499,.067,.553,2.8,11.2,7.2,24.9,3.1,0.3,19.1,16.6,,0.2,0.7,0.9,.076,,-2.0,0.2,-1.8,0.0
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,BOS,NBA,,65,549,13.0,.512,.050,.579,3.0,10.9,7.1,25.0,3.2,0.3,18.2,16.5,,0.4,0.7,1.1,.097,,-1.4,0.4,-1.0,0.1
7,1 season,,MIN,NBA,,8,39,-2.2,.276,.300,.200,0.0,15.3,7.7,22.8,1.3,0.0,31.5,18.0,,-0.2,0.0,-0.2,-0.212,,-10.6,-2.1,-12.7,-0.1
