,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,?,OWS,DWS,WS,WS/48,?,OBPM,DBPM,BPM,VORP
1,2011-12,22,CHI,NBA,SG,42,359,12.5,.526,.139,.709,7.3,10.1,8.7,5.7,1.6,1.0,11.9,14.9,,0.5,0.6,1.1,.144,,-1.7,0.4,-1.3,0.1
2,2012-13,23,CHI,NBA,SF,82,2134,15.2,.574,.205,.455,7.2,10.4,8.8,8.6,2.0,1.1,9.2,14.6,,4.4,2.6,7.0,.158,,0.9,1.0,1.9,2.1
3,2013-14,24,CHI,NBA,SG,67,2591,13.5,.522,.346,.488,3.9,10.5,7.2,11.1,2.6,1.1,10.8,16.8,,2.4,4.6,7.1,.131,,0.0,2.4,2.4,2.9
4,2014-15,25,CHI,NBA,SG,65,2513,21.3,.583,.212,.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,,8.2,3.0,11.2,.214,,4.1,0.6,4.7,4.2
5,2015-16,26,CHI,NBA,SG,67,2474,21.3,.562,.198,.459,3.4,11.6,7.6,21.4,2.2,1.3,9.6,24.4,,6.5,2.7,9.1,.177,,3.6,0.3,4.0,3.7
6,2016-17,27,CHI,NBA,SF,76,2809,25.1,.586,.198,.540,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,,10.1,3.8,13.8,.236,,5.8,1.1,6.9,6.3
7,Career,,,NBA,,399,12880,19.3,.568,.224,.500,4.9,11.4,8.2,16.2,2.3,1.1,9.3,20.9,,32.0,17.3,49.3,.184,,2.9,1.1,4.0,19.3
