,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,2013-14,21,UTA,NBA,C,45,0,9.6,0.8,1.6,.486,0.0,0.0,,0.8,1.6,.486,.486,0.7,1.4,.492,1.1,2.3,3.4,0.2,0.2,0.9,0.7,1.3,2.3
2,2014-15,22,UTA,NBA,C,82,37,26.3,3.1,5.2,.604,0.0,0.0,.000,3.1,5.2,.607,.604,2.1,3.3,.623,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1,8.4
3,2015-16,23,UTA,NBA,C,61,60,31.7,3.2,5.8,.559,0.0,0.0,,3.2,5.8,.559,.559,2.6,4.6,.569,3.4,7.5,11.0,1.5,0.7,2.2,1.9,2.7,9.1
4,2016-17,24,UTA,NBA,C,81,81,33.9,5.1,7.7,.662,0.0,0.0,.000,5.1,7.7,.663,.662,3.8,5.9,.653,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,14.0
5,Career,,,NBA,,269,178,27.0,3.4,5.5,.612,0.0,0.0,.000,3.4,5.5,.613,.612,2.5,4.1,.614,3.1,6.7,9.8,1.1,0.6,2.2,1.5,2.4,9.2
