,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,19,MIN,NBA,PG,37.0,0.0,15.5,1.5,4.2,0.359,0.4,1.4,0.302,1.1,2.8,0.388,0.41,0.8,1.1,0.718,0.2,1.1,1.3,2.9,0.8,0.1,0.9,0.9,4.2
1,20,MIN,NBA,PG,60.0,0.0,12.9,1.3,3.0,0.414,0.4,1.2,0.356,0.8,1.8,0.454,0.486,0.6,0.7,0.767,0.2,1.0,1.1,2.6,0.8,0.1,0.6,0.8,3.5
2,,,NBA,,97.0,0.0,13.9,1.4,3.5,0.389,0.4,1.3,0.333,0.9,2.2,0.422,0.451,0.6,0.8,0.744,0.2,1.0,1.2,2.7,0.8,0.1,0.7,0.9,3.8
