,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,21,DAL,NBA,SG,11,0,3.0,0.5,1.5,.353,0.3,0.7,.375,0.3,0.8,.333,.441,0.4,0.4,1.000,0.0,0.2,0.2,0.2,0.1,0.0,0.2,0.2,1.7
1,22,TOT,NBA,SG,17,0,14.4,1.9,5.6,.333,0.6,1.6,.370,1.3,4.1,.319,.385,0.9,1.3,.727,0.9,1.2,2.1,1.1,0.4,0.1,1.5,1.2,5.3
2,22,DAL,NBA,SG,5,0,2.2,0.0,1.2,.000,0.0,0.6,.000,0.0,0.6,.000,.000,0.2,0.4,.500,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.2
3,22,NYK,NBA,SG,12,0,19.4,2.7,7.5,.356,0.8,2.0,.417,1.8,5.5,.333,.411,1.3,1.7,.750,1.3,1.6,2.8,1.5,0.5,0.1,2.0,1.7,7.4
4,,,NBA,,28,0,9.9,1.4,4.0,.336,0.5,1.3,.371,0.9,2.8,.321,.394,0.7,0.9,.769,0.6,0.8,1.4,0.8,0.3,0.0,1.0,0.8,3.9
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,DAL,NBA,,16,0,2.8,0.4,1.4,.261,0.2,0.7,.273,0.2,0.8,.250,.326,0.3,0.4,.833,0.1,0.2,0.3,0.2,0.1,0.0,0.3,0.2,1.3
7,,NYK,NBA,,12,0,19.4,2.7,7.5,.356,0.8,2.0,.417,1.8,5.5,.333,.411,1.3,1.7,.750,1.3,1.6,2.8,1.5,0.5,0.1,2.0,1.7,7.4
