,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,?,OWS,DWS,WS,WS/48,?,OBPM,DBPM,BPM,VORP
1,2013-14,23,CLE,NBA,SG,72,1271,10.7,.534,.524,.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,,1.4,0.7,2.1,.078,,-0.5,-1.7,-2.1,0.0
2,2014-15,24,CLE,NBA,SG,67,1380,8.5,.493,.544,.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,,1.4,0.5,1.9,.067,,-0.6,-2.0,-2.6,-0.2
3,2015-16,25,CLE,NBA,PG,76,1867,11.3,.527,.468,.129,2.0,7.8,4.9,26.2,1.2,0.4,17.7,15.9,,2.2,1.6,3.8,.098,,-0.2,-1.4,-1.6,0.2
4,2016-17,26,MIL,NBA,PG,76,1986,9.4,.501,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,,0.3,0.9,1.2,.029,,-1.9,-2.8,-4.7,-1.4
5,Career,,,NBA,,291,6504,10.0,.513,.471,.150,2.2,7.6,4.9,24.2,1.2,0.2,17.4,14.8,,5.3,3.7,9.0,.066,,-0.9,-2.0,-2.9,-1.5
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3 seasons,,CLE,NBA,,215,4518,10.3,.520,.504,.136,2.5,7.8,5.2,23.5,1.2,0.3,16.7,14.1,,5.0,2.8,7.8,.083,,-0.4,-1.7,-2.1,-0.1
8,1 season,,MIL,NBA,,76,1986,9.4,.501,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,,0.3,0.9,1.2,.029,,-1.9,-2.8,-4.7,-1.4
