,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,2014-15,21,SAS,NBA,SF,33,8,10.8,0.9,2.7,.348,0.1,0.3,.273,0.8,2.4,.359,.365,0.3,0.4,.643,0.2,2.0,2.2,0.8,0.5,0.2,0.3,0.8,2.2
2,2015-16,22,SAS,NBA,SF,78,11,16.0,1.8,3.8,.468,0.2,0.5,.324,1.6,3.3,.488,.488,0.8,1.1,.747,0.3,2.8,3.1,1.6,0.8,0.4,0.8,1.2,4.5
3,2016-17,23,SAS,NBA,SG,72,14,14.2,1.3,2.9,.445,0.2,0.6,.375,1.1,2.3,.462,.481,0.6,0.8,.789,0.5,2.4,2.9,1.3,0.7,0.4,0.5,0.9,3.4
4,Career,,,NBA,,183,33,14.3,1.4,3.2,.442,0.2,0.5,.341,1.3,2.8,.459,.467,0.6,0.8,.753,0.3,2.5,2.9,1.3,0.7,0.3,0.6,1.0,3.7
