,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,2013-14,22,MEM,NBA,SG,21,0,7.7,0.8,1.9,.410,0.2,0.5,.455,0.5,1.3,.393,.474,0.1,0.1,1.000,0.2,0.9,1.1,0.3,0.2,0.1,0.5,1.1,1.9
2,2014-15,23,DEN,NBA,SG,3,0,4.3,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,.750,0.0,0.0,,0.3,0.3,0.7,1.0,0.0,0.3,1.0,1.3,1.0
3,Career,,,NBA,,24,0,7.3,0.7,1.7,.415,0.3,0.5,.462,0.5,1.2,.393,.488,0.1,0.1,1.000,0.2,0.8,1.0,0.4,0.2,0.1,0.6,1.1,1.8
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1 season,,MEM,NBA,,21,0,7.7,0.8,1.9,.410,0.2,0.5,.455,0.5,1.3,.393,.474,0.1,0.1,1.000,0.2,0.9,1.1,0.3,0.2,0.1,0.5,1.1,1.9
6,1 season,,DEN,NBA,,3,0,4.3,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,.750,0.0,0.0,,0.3,0.3,0.7,1.0,0.0,0.3,1.0,1.3,1.0
