,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,2013-14,22,IND,NBA,SF,28,0,8.1,0.6,1.4,.425,0.3,0.8,.304,0.4,0.6,.588,.513,0.2,0.3,.857,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0.7,1.7
2,2014-15,23,IND,NBA,SF,82,78,29.0,3.1,7.7,.396,0.8,2.5,.327,2.2,5.2,.430,.450,1.9,2.4,.824,0.9,3.0,3.8,2.2,0.8,0.2,1.4,2.2,8.9
3,2015-16,24,IND,NBA,SF,59,3,14.7,1.6,3.5,.447,0.4,1.3,.324,1.2,2.3,.515,.505,0.6,0.7,.857,0.7,2.2,2.8,1.0,0.6,0.2,0.6,1.2,4.2
4,2016-17,25,NOP,NBA,SF,80,71,29.7,2.3,6.0,.384,1.2,3.4,.348,1.1,2.6,.430,.482,1.3,1.6,.805,0.6,3.2,3.8,1.8,0.9,0.4,1.0,2.3,7.0
5,Career,,,NBA,,249,152,23.5,2.2,5.5,.400,0.8,2.3,.336,1.4,3.1,.448,.471,1.2,1.5,.822,0.7,2.6,3.3,1.6,0.7,0.3,1.0,1.8,6.4
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3 seasons,,IND,NBA,,169,81,20.6,2.1,5.2,.409,0.6,1.8,.325,1.6,3.4,.454,.465,1.2,1.4,.831,0.7,2.4,3.1,1.5,0.6,0.2,1.0,1.6,6.0
8,1 season,,NOP,NBA,,80,71,29.7,2.3,6.0,.384,1.2,3.4,.348,1.1,2.6,.430,.482,1.3,1.6,.805,0.6,3.2,3.8,1.8,0.9,0.4,1.0,2.3,7.0
