,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,2014-15,19,MIN,NBA,SF,82,82,36.2,6.1,13.9,.437,0.5,1.5,.310,5.6,12.3,.453,.454,4.3,5.7,.760,1.6,2.9,4.6,2.1,1.0,0.6,2.2,2.3,16.9
2,2015-16,20,MIN,NBA,SF,81,81,35.1,7.3,16.0,.459,0.7,2.3,.300,6.6,13.6,.486,.481,5.3,7.0,.761,1.3,2.3,3.6,2.0,1.0,0.6,2.2,2.0,20.7
3,2016-17,21,MIN,NBA,SF,82,82,37.2,8.6,19.1,.452,1.3,3.5,.356,7.4,15.6,.473,.484,5.0,6.6,.760,1.3,2.8,4.0,2.3,1.0,0.4,2.3,2.2,23.6
4,Career,,,NBA,,245,245,36.2,7.3,16.3,.450,0.8,2.5,.329,6.5,13.9,.471,.475,4.9,6.4,.760,1.4,2.7,4.1,2.1,1.0,0.5,2.2,2.2,20.4
