,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,2014-15,22,OKC,NBA,PF,32,2,15.2,2.8,5.2,.533,0.0,0.1,.000,2.8,5.1,.540,.533,0.8,1.3,.625,1.7,3.5,5.2,0.4,0.5,0.5,1.0,2.3,6.3
2,2015-16,23,OKC,NBA,PF,20,0,3.6,0.6,1.2,.478,0.0,0.2,.000,0.6,1.0,.579,.478,0.2,0.5,.400,0.2,0.7,0.9,0.2,0.1,0.1,0.4,0.5,1.3
3,Career,,,NBA,,52,2,10.7,1.9,3.6,.527,0.0,0.1,.000,1.9,3.5,.544,.527,0.6,1.0,.580,1.1,2.4,3.5,0.3,0.3,0.3,0.7,1.6,4.4
