,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,2015-16,23,IND,NBA,PG,41,0,9.4,1.5,4.1,.367,0.2,1.1,.217,1.3,3.0,.423,.396,0.5,0.6,.800,0.1,1.1,1.2,1.6,0.4,0.0,0.8,0.7,3.8
2,2016-17,24,IND,NBA,PG,33,0,4.1,0.8,2.2,.361,0.2,0.7,.217,0.6,1.5,.429,.396,0.3,0.5,.733,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.2,2.1
3,Career,,,NBA,,74,0,7.0,1.2,3.3,.365,0.2,0.9,.217,1.0,2.3,.424,.396,0.4,0.5,.775,0.1,0.8,0.9,1.1,0.3,0.0,0.5,0.5,3.0
